Date,Open,High,Low,Close,Volume
2021-12-23,189.45,191.35,188.95,190.76,3839748
2021-12-24,194.0,195.44,192.79,193.81,4231784
2021-12-27,200.33,200.53,198.39,198.77,4044450
2021-12-28,197.22,198.52,197.07,197.46,3200030
2021-12-29,202.2,203.18,199.69,200.71,2348523
2021-12-30,200.74,201.94,198.11,200.66,1897931
2021-12-31,200.06,201.12,199.95,200.2,931838
2022-01-03,206.74,207.14,201.96,202.91,2351608
2022-01-04,204.77,206.16,202.93,204.96,2487881
2022-01-05,198.35,200.23,197.28,200.17,2208365
2022-01-06,205.75,206.53,203.31,204.67,1159966
2022-01-07,208.57,210.92,207.75,208.96,4284396
2022-01-10,207.66,208.45,205.87,207.07,4634129
2022-01-11,208.12,208.97,208.09,208.36,4850851
2022-01-12,209.81,210.35,207.01,209.96,1700761
2022-01-13,212.4,215.57,209.83,210.85,4321099
2022-01-14,211.27,213.61,207.17,209.17,4750050
2022-01-17,207.35,208.39,207.05,207.13,4555235
2022-01-18,207.35,208.06,205.85,207.11,4343941
2022-01-19,215.0,216.6,209.56,210.81,2765545
2022-01-20,212.64,213.66,211.73,212.6,1093167
2022-01-21,211.88,212.59,210.73,211.48,2270358
2022-01-24,215.25,216.96,213.82,213.99,1148843
2022-01-25,205.61,205.7,204.83,204.91,4001174
2022-01-26,206.4,209.3,203.52,208.5,1408840
2022-01-27,202.98,203.41,200.71,203.12,1290023
2022-01-28,205.24,206.39,200.62,202.08,3662466
2022-01-31,199.25,200.28,198.53,198.75,1682279
2022-02-01,193.54,195.37,192.99,194.95,2221841
2022-02-02,198.2,199.41,197.37,198.4,2091920
2022-02-03,203.46,204.81,197.02,197.07,4410762
2022-02-04,198.63,202.28,197.55,198.15,4224434
2022-02-07,199.79,201.49,197.91,198.07,1323622
2022-02-08,198.78,200.12,193.22,199.55,526014
2022-02-09,199.77,200.41,199.42,199.84,3643889
2022-02-10,195.76,196.14,195.09,196.05,2276935
2022-02-11,196.85,199.88,195.87,199.04,4409005
2022-02-14,197.72,198.76,197.59,197.63,4875654
2022-02-15,193.11,193.71,190.77,193.07,3385364
2022-02-16,192.09,194.8,191.79,191.89,984859
2022-02-17,195.18,197.74,194.22,196.27,1214618
2022-02-18,199.4,199.66,197.89,198.83,542192
2022-02-21,198.25,200.09,197.27,197.85,1391307
2022-02-22,197.69,197.76,194.98,196.87,1508008
2022-02-23,198.36,198.44,194.43,195.98,1909849
2022-02-24,202.38,203.22,202.07,202.14,543923
2022-02-25,200.72,204.09,200.58,203.36,2162060
2022-02-28,205.37,206.24,203.3,204.74,4029619
2022-03-01,208.08,209.54,206.88,207.96,3349896
2022-03-02,207.98,210.2,207.73,208.77,3192468
2022-03-03,210.74,211.87,208.02,208.02,1447226
2022-03-04,206.65,207.83,206.61,207.47,1266751
2022-03-07,208.09,208.7,203.98,207.31,2563632
2022-03-08,206.78,207.46,206.67,207.26,3476760
2022-03-09,209.67,212.3,209.29,209.58,4373416
2022-03-10,208.2,211.32,207.53,209.81,3043071
2022-03-11,213.62,213.76,210.34,212.18,4833087
2022-03-14,212.2,212.39,211.77,211.98,4255564
2022-03-15,211.95,212.44,209.96,212.3,2041661
2022-03-16,205.76,206.19,205.47,206.0,4295109
2022-03-17,208.74,209.42,208.4,208.89,2401563
2022-03-18,209.45,210.28,209.19,210.04,3997720
2022-03-21,212.88,213.71,212.11,213.25,3391838
2022-03-22,205.55,207.26,203.44,204.04,3350467
2022-03-23,210.65,212.57,207.35,210.5,3067488
2022-03-24,208.59,211.95,207.43,210.12,3853800
2022-03-25,214.53,214.65,212.26,213.68,3893757
2022-03-28,209.47,212.28,208.89,210.41,3854775
2022-03-29,214.27,214.43,209.7,212.4,630509
2022-03-30,207.76,210.94,207.71,209.11,3359224
2022-03-31,207.97,210.27,205.83,207.22,3124713
2022-04-01,213.11,214.52,212.41,213.23,1039618
2022-04-04,211.74,213.17,210.57,212.68,2749718
2022-04-05,215.21,216.94,212.91,213.44,3197862
2022-04-06,215.22,217.14,213.73,216.29,1408521
2022-04-07,218.54,220.13,217.41,217.96,503212
2022-04-08,218.67,219.54,216.27,218.52,732131
2022-04-11,220.2,221.19,218.03,219.78,976657
2022-04-12,228.12,228.2,227.74,227.77,2160458
2022-04-13,226.16,228.38,225.42,227.64,1138093
2022-04-14,229.42,231.02,226.93,228.4,3990513
2022-04-15,232.17,232.27,232.03,232.07,2335647
2022-04-18,235.14,243.04,230.5,235.98,825737
2022-04-19,239.51,240.71,238.38,240.26,4157892
2022-04-20,243.83,246.59,242.57,242.63,1904619
2022-04-21,236.49,241.42,235.67,238.54,3387320
2022-04-22,242.76,246.36,241.78,244.46,1394030
2022-04-25,233.62,241.45,232.7,240.33,4153980
2022-04-26,243.78,245.16,240.82,241.49,3861661
2022-04-27,240.09,241.1,238.13,238.83,3965461
2022-04-28,242.44,242.85,234.64,238.68,1829134
2022-04-29,240.92,242.16,237.57,239.92,3181971
2022-05-02,234.89,241.72,234.51,241.15,3294937
2022-05-03,245.1,245.51,242.01,242.75,2243745
2022-05-04,250.82,251.45,246.88,248.7,4285830
2022-05-05,250.48,252.54,248.84,250.47,750139
2022-05-06,248.35,251.14,244.4,249.62,2465760
2022-05-09,254.61,254.65,252.88,253.31,1000228
2022-05-10,259.03,260.62,257.22,257.9,2246197
2022-05-11,255.94,256.33,252.22,253.23,4707884
2022-05-12,255.37,256.24,255.29,255.58,1278639
2022-05-13,257.96,259.25,257.66,258.34,3991318
2022-05-16,257.7,258.74,256.88,257.27,2512191
2022-05-17,264.07,267.43,259.33,262.65,2032239
2022-05-18,262.49,262.85,260.87,262.14,1105262
2022-05-19,267.61,267.73,257.59,262.71,2810317
2022-05-20,258.9,262.29,256.74,262.11,4435806
2022-05-23,260.57,265.84,260.31,262.25,1210731
2022-05-24,261.87,263.15,256.71,258.02,4418139
2022-05-25,253.85,254.82,252.38,252.52,2902112
2022-05-26,255.8,258.91,255.03,258.64,3735188
2022-05-27,256.11,258.66,253.62,255.43,1854832
2022-05-30,253.12,253.84,251.05,251.71,3696776
2022-05-31,243.77,244.97,239.76,243.65,2520991
2022-06-01,240.74,241.87,239.61,241.39,4477912
2022-06-02,235.79,237.29,235.13,236.67,2593787
2022-06-03,245.49,245.66,239.11,242.57,1522805
2022-06-06,247.17,248.12,245.29,246.32,1444793
2022-06-07,243.05,244.55,242.01,243.85,3121485
2022-06-08,249.85,256.33,247.33,252.16,2080622
2022-06-09,257.29,258.41,254.26,255.95,4425413
2022-06-10,253.3,255.09,252.73,254.78,1411508
2022-06-13,244.72,245.53,244.55,245.3,2227373
2022-06-14,255.03,256.68,253.18,253.81,4320673
2022-06-15,248.0,254.59,245.31,248.59,640926
2022-06-16,244.06,246.21,240.41,242.53,683148
2022-06-17,245.13,247.8,244.77,246.32,1343382
2022-06-20,255.28,255.59,254.7,255.41,3269861
2022-06-21,260.65,261.34,260.38,260.79,994496
2022-06-22,262.6,265.58,262.6,263.08,4713759
2022-06-23,263.56,265.71,263.25,265.5,882605
2022-06-24,269.62,269.67,268.94,268.98,1447719
2022-06-27,275.03,275.5,271.95,272.12,3255916
2022-06-28,273.06,274.26,272.69,273.35,4862636
2022-06-29,274.14,274.29,273.63,273.86,3746375
2022-06-30,276.01,278.91,271.51,273.69,4235658
2022-07-01,272.87,273.01,268.18,270.68,4381819
2022-07-04,268.27,270.74,266.79,269.62,1332441
2022-07-05,265.5,267.81,260.57,262.85,4280895
2022-07-06,259.72,264.0,259.43,262.54,4962028
2022-07-07,259.18,262.19,257.21,258.73,1401334
2022-07-08,255.66,255.76,252.94,254.52,2243579
2022-07-11,255.17,259.24,250.41,255.29,627319
2022-07-12,261.33,263.51,260.45,260.69,1012193
2022-07-13,263.42,265.61,263.12,264.36,2027965
2022-07-14,257.8,258.45,256.25,258.21,4801264
2022-07-15,255.41,257.83,251.02,254.46,539015
2022-07-18,258.3,261.44,256.43,258.12,1228165
2022-07-19,257.68,257.95,252.35,254.4,1432478
2022-07-20,253.47,255.1,253.43,253.62,3074660
2022-07-21,255.38,258.45,254.04,255.79,2334927
2022-07-22,255.65,255.98,251.79,252.15,1433671
2022-07-25,252.91,259.77,249.67,252.62,3951020
2022-07-26,246.94,248.76,246.33,247.64,3324665
2022-07-27,243.71,246.83,240.13,245.48,3506374
2022-07-28,248.94,249.69,245.42,246.73,2421086
2022-07-29,239.81,242.03,239.56,240.91,4814198
2022-08-01,243.46,243.58,241.42,242.58,3187279
2022-08-02,243.5,245.38,236.21,242.58,1578332
2022-08-03,240.38,249.23,238.42,244.66,1729133
2022-08-04,245.86,246.51,244.26,245.56,1777879
2022-08-05,250.61,251.13,250.28,250.65,4649658
2022-08-08,249.88,252.33,248.23,251.2,1174075
2022-08-09,249.39,250.93,243.81,249.66,1487601
2022-08-10,250.2,250.28,248.01,250.19,3214383
2022-08-11,251.01,258.58,249.91,252.3,1242476
2022-08-12,253.08,254.23,252.24,252.57,4638937
2022-08-15,253.16,253.94,252.43,252.79,4842492
2022-08-16,250.39,252.67,249.02,250.21,1061032
2022-08-17,246.55,247.95,245.75,247.8,4126523
2022-08-18,241.13,243.74,240.99,242.66,4286088
2022-08-19,248.63,249.95,245.74,249.1,2992492
2022-08-22,244.6,244.94,244.33,244.52,2833180
2022-08-23,239.23,244.39,237.98,242.06,1555752
2022-08-24,239.84,240.01,239.06,239.52,4422381
2022-08-25,243.98,244.29,242.72,242.81,2006610
2022-08-26,241.81,242.19,241.45,241.81,1593753
2022-08-29,245.93,247.85,245.11,246.4,4171013
2022-08-30,241.62,244.54,236.48,243.99,3049698
2022-08-31,243.21,246.83,241.75,245.08,996184
2022-09-01,240.96,247.05,239.08,242.09,1534549
2022-09-02,251.91,252.85,249.37,249.95,2844591
2022-09-05,244.17,246.4,244.08,245.57,4574463
2022-09-06,244.63,247.84,244.29,246.79,595287
2022-09-07,245.91,252.19,245.87,249.21,3765302
2022-09-08,250.44,254.27,249.75,250.83,3377903
2022-09-09,248.75,251.99,248.51,250.21,1896167
2022-09-12,250.5,250.51,247.37,249.79,4541682
2022-09-13,248.83,251.99,247.55,250.03,4094909
2022-09-14,247.29,253.89,246.13,249.56,1891864
2022-09-15,252.12,255.41,251.08,253.24,4658433
2022-09-16,262.99,263.16,260.47,261.71,1741165
2022-09-19,259.09,260.13,257.96,259.6,2953611
2022-09-20,254.7,257.41,253.14,254.35,1552666
2022-09-21,254.72,255.1,252.13,254.09,1966737
2022-09-22,261.75,264.83,259.74,263.99,2600895
2022-09-23,260.79,261.76,260.3,260.89,1579500
2022-09-26,266.08,267.63,265.68,267.38,3786996
2022-09-27,273.34,275.64,271.94,274.19,4562320
2022-09-28,271.04,276.12,268.68,272.0,2178176
2022-09-29,274.49,275.28,272.84,274.4,3976732
2022-09-30,282.37,286.12,280.84,281.19,1458904
2022-10-03,278.44,279.72,276.69,279.67,3337689
2022-10-04,278.91,279.53,278.87,278.9,729602
2022-10-05,273.14,278.47,271.88,276.55,3988271
2022-10-06,272.02,275.88,269.37,272.42,3435137
2022-10-07,274.04,274.44,268.04,269.85,4849487
2022-10-10,264.19,265.52,263.38,264.98,4283582
2022-10-11,267.72,269.52,264.15,265.19,3903171
2022-10-12,260.71,264.13,259.54,262.21,4626315
2022-10-13,261.46,268.0,260.51,263.21,4304287
2022-10-14,256.36,259.14,256.19,257.15,3831838
2022-10-17,257.78,259.93,256.83,258.5,1088829
2022-10-18,259.86,262.42,259.38,261.81,3752696
2022-10-19,253.13,254.69,252.8,254.06,3522927
2022-10-20,257.19,258.63,252.61,255.56,2480343
2022-10-21,259.66,260.71,259.64,260.34,3836460
2022-10-24,257.57,260.73,253.59,255.7,1745175
2022-10-25,262.46,265.12,260.83,262.19,3974484
2022-10-26,262.43,264.4,260.41,263.91,638307
2022-10-27,260.71,262.01,259.04,261.2,1637333
2022-10-28,260.83,261.21,260.65,261.06,3486369
2022-10-31,261.92,266.54,259.98,263.33,3899928
2022-11-01,267.34,268.86,263.15,263.71,3548558
2022-11-02,265.89,266.3,263.09,265.92,2096509
2022-11-03,262.44,267.09,261.33,262.32,4101817
2022-11-04,260.06,265.07,259.52,263.07,4650450
2022-11-07,257.45,257.81,254.24,257.57,2268494
2022-11-08,254.82,258.3,252.94,257.22,824377
2022-11-09,254.67,256.0,253.04,253.81,1703049
2022-11-10,251.29,254.29,249.61,251.08,1294203
2022-11-11,252.98,258.47,252.19,255.81,972650
2022-11-14,260.5,261.6,258.92,260.08,2961897
2022-11-15,262.08,262.87,261.21,262.53,4131548
2022-11-16,257.69,259.81,257.15,258.31,4040886
2022-11-17,257.65,258.98,256.55,257.16,4321476
2022-11-18,263.02,264.16,258.54,261.92,3508808
2022-11-21,264.95,266.88,262.17,262.55,1340172
2022-11-22,269.36,274.68,268.79,271.77,2119888
2022-11-23,271.84,275.45,267.46,273.45,2227386
2022-11-24,273.76,275.31,270.11,274.32,772201
2022-11-25,275.29,276.66,270.06,273.13,1295415
2022-11-28,274.28,275.33,272.5,273.76,4808891
2022-11-29,272.15,274.45,271.74,273.22,3344140
2022-11-30,279.86,281.36,276.19,276.2,970897
2022-12-01,281.34,283.51,276.8,280.25,1587462
2022-12-02,274.4,277.81,274.31,277.03,4789453
2022-12-05,269.68,272.4,267.78,271.58,4172689
2022-12-06,264.21,267.38,262.63,264.18,1452394
2022-12-07,266.78,267.31,265.72,266.27,4155694
2022-12-08,261.91,262.6,261.72,261.94,896904
2022-12-09,253.09,254.05,251.71,253.56,3498163
2022-12-12,256.5,257.05,250.66,255.12,4665666
2022-12-13,266.39,267.51,261.98,264.73,925716
2022-12-14,268.67,269.17,262.83,264.79,1060085
2022-12-15,269.4,269.5,264.62,268.2,3953822
2022-12-16,267.6,270.25,267.57,268.61,2175203
2022-12-19,268.67,269.61,267.12,268.29,681136
2022-12-20,272.09,273.04,271.42,272.07,3899029
2022-12-21,270.82,271.35,267.57,270.97,2991807
2022-12-22,271.04,274.15,269.99,272.14,3509198
2022-12-23,278.6,278.75,270.88,273.53,2307853
2022-12-26,272.72,274.44,269.98,270.87,1422879
2022-12-27,274.35,275.18,271.16,274.98,4426365
2022-12-28,273.94,275.47,273.8,274.34,3096496
2022-12-29,269.01,271.56,268.44,271.32,2249033
2022-12-30,273.62,273.68,273.44,273.58,3493518
2023-01-02,268.75,274.65,268.62,269.98,2126140
2023-01-03,273.31,274.21,269.31,270.17,4963376
2023-01-04,267.48,270.33,267.44,270.22,1505520
2023-01-05,275.39,275.92,274.36,274.7,4487469
2023-01-06,277.15,279.37,275.88,276.74,4900023
2023-01-09,277.75,279.55,274.91,276.72,4810500
2023-01-10,280.92,281.52,279.53,280.19,1557980
2023-01-11,284.61,286.89,283.43,286.12,1975431
2023-01-12,285.98,291.04,285.37,288.6,3050966
2023-01-13,288.37,294.87,287.88,288.73,2532479
2023-01-16,281.62,283.42,279.03,283.14,4283203
2023-01-17,277.53,280.38,274.44,278.7,1396881
2023-01-18,278.33,278.7,277.28,277.5,2100548
2023-01-19,274.35,276.34,272.28,275.05,2141455
2023-01-20,271.88,276.3,268.64,274.36,764826
2023-01-23,273.03,276.64,270.64,274.68,2504126
2023-01-24,273.25,277.25,273.14,276.94,3364621
2023-01-25,275.03,279.21,272.92,276.73,4191848
2023-01-26,281.13,281.19,278.52,278.84,2145589
2023-01-27,279.95,280.22,278.1,279.19,2725283
2023-01-30,269.56,278.88,264.98,271.0,1594096
2023-01-31,266.53,268.26,264.06,267.26,825063
2023-02-01,268.75,269.53,264.39,266.76,3185882
2023-02-02,263.47,266.27,261.25,262.0,4431041
2023-02-03,264.12,267.71,264.05,264.44,2251434
2023-02-06,269.2,270.89,269.06,270.59,4017559
2023-02-07,275.28,279.28,271.11,275.62,2414461
2023-02-08,275.64,275.68,274.21,274.82,3048105
2023-02-09,282.17,282.75,280.86,281.05,3936262
2023-02-10,281.35,283.04,281.22,281.76,2263655
2023-02-13,275.22,281.71,273.71,280.42,1976470
2023-02-14,278.08,279.85,272.09,277.92,1016456
2023-02-15,279.13,279.94,274.86,276.75,1435510
2023-02-16,278.07,280.04,274.9,275.22,2042549
2023-02-17,276.14,277.08,274.44,276.0,3582207
2023-02-20,274.99,277.19,274.93,276.75,3655964
2023-02-21,277.05,277.12,276.71,276.85,2632720
2023-02-22,279.24,279.9,276.76,278.74,4623546
2023-02-23,277.96,286.49,274.98,283.81,4277343
2023-02-24,288.49,289.68,285.6,287.93,4950049
2023-02-27,280.53,285.32,279.22,281.61,2969484
2023-02-28,269.88,273.0,269.75,270.9,3082271
2023-03-01,274.33,277.53,273.53,274.78,4972800
2023-03-02,265.63,271.26,264.4,269.23,2198585
2023-03-03,269.14,272.34,267.51,268.4,4953595
2023-03-06,263.2,265.09,261.84,263.77,3277668
2023-03-07,256.38,259.22,253.45,256.72,2653056
2023-03-08,258.1,260.21,256.17,258.88,2480115
2023-03-09,261.67,264.47,260.63,261.91,1408573
2023-03-10,257.91,261.08,257.81,259.72,1022247
2023-03-13,251.24,252.47,249.36,249.71,846300
2023-03-14,245.67,248.56,243.78,247.74,4960624
2023-03-15,248.57,251.21,247.44,249.27,1124747
2023-03-16,246.62,247.05,243.79,243.81,1734498
2023-03-17,246.59,247.48,243.97,244.55,3783629
2023-03-20,246.42,246.76,244.38,244.57,993406
2023-03-21,247.22,248.97,245.51,246.77,2308711
2023-03-22,243.36,251.81,242.09,247.29,2818890
2023-03-23,242.93,244.75,238.77,243.75,1404890
2023-03-24,248.26,249.97,247.81,248.2,3075228
2023-03-27,249.62,253.33,246.69,247.68,4550338
2023-03-28,247.63,249.19,247.52,247.66,742726
2023-03-29,247.04,248.01,242.46,244.26,1221202
2023-03-30,242.89,247.27,242.26,242.71,4074787
2023-03-31,240.73,241.27,235.73,239.56,1206168
2023-04-03,242.17,243.52,233.58,239.02,965996
2023-04-04,244.02,246.13,242.19,245.22,1898962
2023-04-05,240.4,241.3,237.77,240.25,4479062
2023-04-06,234.38,234.94,233.48,234.51,1843763
2023-04-07,239.96,240.77,236.66,239.75,1359299
2023-04-10,239.28,239.6,239.04,239.07,2936385
2023-04-11,238.49,239.77,233.81,236.74,2038668
2023-04-12,239.95,242.8,237.49,240.51,1479581
2023-04-13,239.81,240.01,236.66,238.4,4312661
2023-04-14,245.24,246.89,243.68,245.0,3469554
2023-04-17,247.56,249.62,245.79,247.56,1835184
2023-04-18,246.29,248.03,239.93,245.82,1984632
2023-04-19,253.8,255.0,248.3,253.85,3239963
2023-04-20,252.5,254.6,249.89,251.62,2093526
2023-04-21,251.65,257.5,250.37,254.5,2309875
2023-04-24,257.19,259.98,254.74,255.72,1366572
2023-04-25,264.59,264.76,259.49,260.79,3597619
2023-04-26,267.33,268.93,262.45,266.97,685846
2023-04-27,270.95,271.94,266.72,267.18,3918258
2023-04-28,262.3,268.62,262.09,264.24,1101516
2023-05-01,265.63,267.55,263.95,266.15,3636676
2023-05-02,263.78,265.46,260.7,263.52,3792025
2023-05-03,272.23,273.52,265.93,271.56,4055637
2023-05-04,272.28,275.06,272.14,272.2,3980069
2023-05-05,272.09,272.84,267.75,270.79,4737325
2023-05-08,273.43,275.34,271.11,271.62,2746485
2023-05-09,265.02,268.06,264.27,266.21,920594
2023-05-10,262.02,263.15,261.49,262.41,3500758
2023-05-11,267.3,269.85,266.3,267.21,1429441
2023-05-12,265.51,266.9,263.94,264.66,3712058
2023-05-15,257.74,263.84,257.41,260.58,1202726
2023-05-16,260.6,264.81,259.81,262.76,1358754
2023-05-17,267.24,267.61,265.61,267.51,3166753
2023-05-18,270.59,271.61,270.43,270.48,2831881
2023-05-19,275.61,280.16,274.22,274.6,1837752
2023-05-22,272.25,274.47,270.41,271.56,2033755
2023-05-23,268.09,270.93,265.04,265.85,1541431
2023-05-24,273.9,275.4,269.07,271.92,4493870
2023-05-25,270.42,271.2,269.78,270.69,3994029
2023-05-26,271.14,272.47,266.13,269.75,942037
2023-05-29,276.55,278.65,273.15,275.2,4722669
2023-05-30,277.13,278.09,277.01,277.58,4177264
2023-05-31,279.89,282.18,279.47,279.56,3650097
2023-06-01,286.14,288.77,284.09,288.73,3054131
2023-06-02,289.25,294.23,285.97,286.03,2363613
2023-06-05,293.47,294.93,289.25,290.09,2384624
2023-06-06,290.78,293.5,287.01,290.43,2963015
2023-06-07,291.49,292.19,291.05,291.69,2105919
2023-06-08,297.34,300.76,296.64,298.46,4369819
2023-06-09,297.5,302.15,296.14,300.82,2557067
2023-06-12,304.36,305.56,302.73,303.34,769594
2023-06-13,308.43,309.02,308.0,308.31,3070419
2023-06-14,309.59,312.42,306.59,306.72,550272
2023-06-15,300.66,304.78,299.81,302.95,1553886
2023-06-16,298.54,299.18,297.29,298.29,986160
2023-06-19,290.53,291.43,285.3,289.58,4676432
2023-06-20,297.21,301.76,295.63,298.6,1240176
2023-06-21,294.08,294.83,293.35,293.75,4776945
2023-06-22,293.27,293.29,292.61,292.86,2088321
2023-06-23,290.52,294.31,288.62,291.74,2639463
2023-06-26,293.28,295.26,290.37,293.17,4567212
2023-06-27,290.88,300.36,289.94,296.84,1992669
2023-06-28,303.36,305.08,300.71,300.76,859571
2023-06-29,296.91,298.93,296.71,298.22,2990390
2023-06-30,297.69,297.71,297.32,297.57,1287560
2023-07-03,300.25,301.62,296.79,298.92,2646081
2023-07-04,299.49,301.38,292.47,297.89,3043250
2023-07-05,305.95,307.19,303.01,305.16,3947822
2023-07-06,309.26,313.47,303.22,307.5,583576
2023-07-07,309.29,313.71,305.68,310.98,2617709
2023-07-10,315.14,315.36,313.81,314.17,3143265
2023-07-11,320.45,320.53,318.68,319.79,4730384
2023-07-12,320.37,322.83,317.91,320.76,4674865
2023-07-13,315.0,315.29,311.08,314.61,4428831
2023-07-14,317.2,319.36,314.17,316.6,2477247
2023-07-17,314.99,316.36,313.39,313.6,2115271
2023-07-18,310.47,313.44,308.0,311.2,3766011
2023-07-19,313.38,316.91,312.45,314.03,4707642
2023-07-20,319.19,324.3,319.17,319.96,1100577
2023-07-21,320.88,323.91,319.91,320.16,678982
2023-07-24,321.33,322.17,320.45,321.74,4563189
2023-07-25,329.73,330.31,329.38,330.05,3518110
2023-07-26,330.28,333.18,327.93,331.34,3994412
2023-07-27,347.28,347.34,344.21,344.37,4624029
2023-07-28,345.01,347.5,343.67,347.4,4140503
2023-07-31,341.47,345.61,338.06,338.33,1326395
2023-08-01,341.22,345.25,340.6,342.25,1099223
2023-08-02,336.25,349.69,335.57,344.31,4359880
2023-08-03,355.13,356.35,350.93,351.07,3397270
2023-08-04,353.25,355.89,349.74,354.72,1612104
2023-08-07,354.55,354.84,353.61,354.09,2172675
2023-08-08,346.49,349.88,345.89,347.7,1008907
2023-08-09,344.8,347.71,340.91,346.71,3930659
2023-08-10,342.12,347.25,340.37,342.39,1432280
2023-08-11,337.29,347.96,334.14,339.51,877757
2023-08-14,339.89,346.99,339.81,342.61,3309939
2023-08-15,347.24,352.49,346.45,351.3,4430157
2023-08-16,353.74,357.75,351.94,353.48,3750615
2023-08-17,346.9,350.98,346.36,347.25,3706814
2023-08-18,355.44,355.53,349.43,349.67,3485815
2023-08-21,355.4,359.42,353.6,356.05,3901222
2023-08-22,351.33,356.97,350.49,352.9,3106041
2023-08-23,352.33,356.31,351.34,352.3,4233324
2023-08-24,353.16,353.67,352.43,352.48,2875093
2023-08-25,348.15,351.7,347.91,348.43,4665767
2023-08-28,352.54,352.69,351.59,351.93,3913174
2023-08-29,354.79,354.99,349.86,351.39,3053540
2023-08-30,352.43,357.6,350.73,353.71,4826284
2023-08-31,350.03,352.82,347.74,349.11,4119603
2023-09-01,345.43,348.77,345.35,346.92,2741101
2023-09-04,349.61,352.06,345.24,350.79,3601627
2023-09-05,351.37,355.08,348.75,348.93,2776632
2023-09-06,356.81,358.07,356.35,358.07,3734499
2023-09-07,354.84,360.24,353.43,356.03,591665
2023-09-08,357.54,358.95,354.87,357.34,4475220
2023-09-11,364.2,370.01,360.06,362.45,4449349
2023-09-12,353.81,358.44,352.8,354.84,2463439
2023-09-13,345.87,346.83,343.73,345.58,2158931
2023-09-14,337.05,339.18,334.28,337.77,3334503
2023-09-15,344.24,344.46,342.87,344.27,4965108
2023-09-18,339.19,344.88,338.43,341.53,3081243
2023-09-19,357.76,358.71,354.29,354.73,4824213
2023-09-20,357.19,360.0,351.4,351.84,3046210
2023-09-21,352.34,353.61,352.17,352.92,4834992
2023-09-22,362.64,364.46,358.49,361.19,1624552
2023-09-25,374.03,377.92,370.95,372.16,1728386
2023-09-26,384.24,384.77,375.05,383.78,3920979
2023-09-27,388.6,395.16,387.52,390.85,4264198
2023-09-28,397.46,398.87,394.92,396.98,4973391
2023-09-29,399.31,400.63,398.5,400.62,2420759
2023-10-02,407.55,407.81,401.9,405.42,3131550
2023-10-03,403.61,406.58,402.15,402.19,3096016
2023-10-04,400.54,400.69,396.82,397.37,2553171
2023-10-05,399.6,401.1,385.87,397.47,1827182
2023-10-06,397.7,402.71,395.85,396.58,3987104
2023-10-09,398.16,400.26,389.55,394.0,1209441
2023-10-10,400.52,400.53,397.15,398.24,946015
2023-10-11,399.23,409.72,395.68,404.06,3188007
2023-10-12,406.88,410.15,404.35,404.72,3079669
2023-10-13,416.72,419.46,413.74,413.81,4352312
2023-10-16,404.75,407.46,403.62,406.85,4487400
2023-10-17,401.93,407.83,401.84,405.79,4843244
2023-10-18,401.56,408.76,399.53,401.55,1493477
2023-10-19,390.77,393.18,389.83,390.42,2940285
2023-10-20,388.82,391.01,387.07,390.06,3667950
2023-10-23,386.51,393.46,385.07,389.46,4774098
2023-10-24,402.54,403.32,397.19,398.42,2136788
2023-10-25,403.53,406.19,397.19,402.31,4510673
2023-10-26,395.3,402.7,394.61,396.25,1284326
2023-10-27,406.73,408.55,403.34,407.39,2962282
2023-10-30,418.49,421.57,412.69,414.97,1370181
2023-10-31,421.11,421.56,411.18,418.72,4927431
2023-11-01,412.01,417.99,411.99,417.42,4684001
2023-11-02,406.33,413.68,403.91,411.54,3787023
2023-11-03,410.63,410.77,408.86,409.37,2404400
2023-11-06,417.82,417.95,416.1,416.17,4622758
2023-11-07,428.04,428.39,427.12,428.06,2347669
2023-11-08,439.63,440.7,436.14,438.1,3307747
2023-11-09,434.3,435.74,434.15,435.02,4964418
2023-11-10,427.26,428.19,426.28,427.85,4139342
2023-11-13,427.57,438.01,424.42,428.88,3242366
2023-11-14,411.29,419.54,409.47,417.63,4713720
2023-11-15,422.82,423.89,418.23,419.78,976684
2023-11-16,418.85,423.81,418.08,418.98,1202356
2023-11-17,417.43,423.19,412.35,416.17,2409103
2023-11-20,412.75,413.63,399.31,406.34,2597216
2023-11-21,408.51,415.15,407.0,409.6,4763139
2023-11-22,409.26,409.33,406.28,406.45,1750033
2023-11-23,407.17,407.23,397.21,399.43,1952847
2023-11-24,382.46,384.36,380.09,382.35,3238356
2023-11-27,376.56,382.98,375.24,382.3,4514676
2023-11-28,391.93,394.15,390.9,392.58,1743922
2023-11-29,400.32,403.01,398.34,402.48,3501878
2023-11-30,399.0,400.15,398.49,399.84,1673290
2023-12-01,395.27,401.09,393.0,396.35,1465730
2023-12-04,404.79,405.05,395.56,399.26,4201351
2023-12-05,393.39,400.51,392.1,393.4,3696275
2023-12-06,399.64,401.95,393.28,395.3,4967443
2023-12-07,399.36,404.06,399.36,399.96,949704
2023-12-08,406.85,408.58,404.3,407.44,1551207
2023-12-11,409.74,410.88,397.26,406.95,637039
2023-12-12,404.03,407.88,402.47,405.83,2427124
2023-12-13,397.35,403.52,395.95,400.6,3759654
2023-12-14,400.64,404.32,393.75,395.75,821345
2023-12-15,396.72,399.23,390.48,394.53,1366525
2023-12-18,397.32,397.66,396.57,396.82,947564
2023-12-19,403.41,406.51,401.95,402.38,4187894
